Order ID,Customer Name,Segment,Order Date,State,Postal Code,Category,Ship Date,Days to Ship,Measure Names,Measure Values
CA-2022-158736,Tonja Turnell,Home Office,12/18/2022,California,94110,Office Supplies,12/24/2022,6,Sales,5.76
CA-2022-158736,Tonja Turnell,Home Office,12/18/2022,California,94110,Office Supplies,12/24/2022,6,Quantity,2
CA-2022-164000,Aaron Hawkins,Corporate,12/18/2022,Pennsylvania,19134,Office Supplies,12/22/2022,4,Sales,18.704
CA-2022-164000,Aaron Hawkins,Corporate,12/18/2022,Pennsylvania,19134,Office Supplies,12/22/2022,4,Quantity,7
CA-2022-103443,Annie Thurman,Consumer,12/17/2022,New York,10009,Furniture,12/23/2022,6,Sales,124.36
CA-2022-103443,Annie Thurman,Consumer,12/17/2022,New York,10009,Furniture,12/23/2022,6,Quantity,2
CA-2022-103443,Annie Thurman,Consumer,12/17/2022,New York,10009,Office Supplies,12/23/2022,6,Sales,191.536
CA-2022-103443,Annie Thurman,Consumer,12/17/2022,New York,10009,Office Supplies,12/23/2022,6,Quantity,5
CA-2022-106964,Hallie Redmond,Home Office,12/17/2022,California,90045,Office Supplies,12/20/2022,3,Sales,11.808
CA-2022-106964,Hallie Redmond,Home Office,12/17/2022,California,90045,Office Supplies,12/20/2022,3,Quantity,2
CA-2022-107342,Vicky Freymann,Home Office,12/17/2022,Indiana,47201,Office Supplies,12/22/2022,5,Sales,28.16
CA-2022-107342,Vicky Freymann,Home Office,12/17/2022,Indiana,47201,Office Supplies,12/22/2022,5,Quantity,4
CA-2022-116855,Arianne Irving,Consumer,12/17/2022,Virginia,23320,Furniture,12/21/2022,4,Sales,504.9
CA-2022-116855,Arianne Irving,Consumer,12/17/2022,Virginia,23320,Furniture,12/21/2022,4,Quantity,5
CA-2022-120936,Christine Abelman,Corporate,12/17/2022,California,92804,Office Supplies,12/21/2022,4,Sales,495.3
CA-2022-120936,Christine Abelman,Corporate,12/17/2022,California,92804,Office Supplies,12/21/2022,4,Quantity,5
CA-2022-130309,Giulietta Baptist,Consumer,12/17/2022,Virginia,22204,Office Supplies,12/21/2022,4,Sales,544.38
CA-2022-130309,Giulietta Baptist,Consumer,12/17/2022,Virginia,22204,Office Supplies,12/21/2022,4,Quantity,3
CA-2022-133431,Logan Currie,Consumer,12/17/2022,California,94122,Office Supplies,12/21/2022,4,Sales,28.47
CA-2022-133431,Logan Currie,Consumer,12/17/2022,California,94122,Office Supplies,12/21/2022,4,Quantity,8
CA-2022-155362,Dave Poirier,Corporate,12/17/2022,Wisconsin,54703,Office Supplies,12/21/2022,4,Sales,32.56
CA-2022-155362,Dave Poirier,Corporate,12/17/2022,Wisconsin,54703,Office Supplies,12/21/2022,4,Quantity,2
US-2022-116701,Logan Currie,Consumer,12/17/2022,Texas,75220,Office Supplies,12/21/2022,4,Sales,66.284
US-2022-116701,Logan Currie,Consumer,12/17/2022,Texas,75220,Office Supplies,12/21/2022,4,Quantity,2
CA-2022-104381,Ross DeVincentis,Home Office,12/16/2022,New York,14609,Office Supplies,12/23/2022,7,Sales,33.376
CA-2022-104381,Ross DeVincentis,Home Office,12/16/2022,New York,14609,Office Supplies,12/23/2022,7,Quantity,4
CA-2022-111808,Andrew Roberts,Consumer,12/16/2022,Oklahoma,74133,Office Supplies,12/20/2022,4,Sales,10.8
CA-2022-111808,Andrew Roberts,Consumer,12/16/2022,Oklahoma,74133,Office Supplies,12/20/2022,4,Quantity,5
CA-2022-137428,Andy Yotov,Corporate,12/16/2022,California,92054,Furniture,12/21/2022,5,Sales,197.712
CA-2022-137428,Andy Yotov,Corporate,12/16/2022,California,92054,Furniture,12/21/2022,5,Quantity,6
CA-2022-137428,Andy Yotov,Corporate,12/16/2022,California,92054,Office Supplies,12/21/2022,5,Sales,24.32
CA-2022-137428,Andy Yotov,Corporate,12/16/2022,California,92054,Office Supplies,12/21/2022,5,Quantity,5
CA-2022-137463,Kalyca Meade,Corporate,12/16/2022,California,94086,Office Supplies,12/20/2022,4,Sales,80.334
CA-2022-137463,Kalyca Meade,Corporate,12/16/2022,California,94086,Office Supplies,12/20/2022,4,Quantity,10
CA-2022-137463,Kalyca Meade,Corporate,12/16/2022,California,94086,Technology,12/20/2022,4,Sales,339.9
CA-2022-137463,Kalyca Meade,Corporate,12/16/2022,California,94086,Technology,12/20/2022,4,Quantity,10
CA-2022-161578,Rick Bensley,Home Office,12/16/2022,California,90036,Office Supplies,12/21/2022,5,Sales,172.26
CA-2022-161578,Rick Bensley,Home Office,12/16/2022,California,90036,Office Supplies,12/21/2022,5,Quantity,7
CA-2022-119564,Paul Lucas,Home Office,12/15/2022,Washington,98115,Furniture,12/20/2022,5,Sales,22.77
CA-2022-119564,Paul Lucas,Home Office,12/15/2022,Washington,98115,Furniture,12/20/2022,5,Quantity,3
CA-2022-136063,Saphhira Shifley,Corporate,12/15/2022,Illinois,60302,Office Supplies,12/19/2022,4,Sales,10.192
CA-2022-136063,Saphhira Shifley,Corporate,12/15/2022,Illinois,60302,Office Supplies,12/19/2022,4,Quantity,7
CA-2022-154116,Khloe Miller,Consumer,12/15/2022,California,90301,Office Supplies,12/19/2022,4,Sales,77.15
CA-2022-154116,Khloe Miller,Consumer,12/15/2022,California,90301,Office Supplies,12/19/2022,4,Quantity,7
CA-2022-154116,Khloe Miller,Consumer,12/15/2022,California,90301,Technology,12/19/2022,4,Sales,196.776
CA-2022-154116,Khloe Miller,Consumer,12/15/2022,California,90301,Technology,12/19/2022,4,Quantity,3
CA-2022-107629,Dave Brooks,Consumer,12/14/2022,Illinois,60076,Furniture,12/14/2022,0,Sales,322.68
CA-2022-107629,Dave Brooks,Consumer,12/14/2022,Illinois,60076,Furniture,12/14/2022,0,Quantity,9
CA-2022-107629,Dave Brooks,Consumer,12/14/2022,Illinois,60076,Office Supplies,12/14/2022,0,Sales,95.232
CA-2022-107629,Dave Brooks,Consumer,12/14/2022,Illinois,60076,Office Supplies,12/14/2022,0,Quantity,6
CA-2022-107629,Dave Brooks,Consumer,12/14/2022,Illinois,60076,Technology,12/14/2022,0,Sales,39.264
CA-2022-107629,Dave Brooks,Consumer,12/14/2022,Illinois,60076,Technology,12/14/2022,0,Quantity,3
CA-2022-122595,Gary Mitchum,Home Office,12/14/2022,Illinois,60653,Furniture,12/20/2022,6,Sales,2.032
CA-2022-122595,Gary Mitchum,Home Office,12/14/2022,Illinois,60653,Furniture,12/20/2022,6,Quantity,1
CA-2022-122595,Gary Mitchum,Home Office,12/14/2022,Illinois,60653,Technology,12/20/2022,6,Sales,280.656
CA-2022-122595,Gary Mitchum,Home Office,12/14/2022,Illinois,60653,Technology,12/20/2022,6,Quantity,6
CA-2022-147333,Kelly Lampkin,Corporate,12/14/2022,Arkansas,72701,Technology,12/20/2022,6,Sales,204.55
CA-2022-147333,Kelly Lampkin,Corporate,12/14/2022,Arkansas,72701,Technology,12/20/2022,6,Quantity,9
CA-2022-151799,Ben Ferrer,Home Office,12/14/2022,Massachusetts,01841,Furniture,12/18/2022,4,Sales,526.582
CA-2022-151799,Ben Ferrer,Home Office,12/14/2022,Massachusetts,01841,Furniture,12/18/2022,4,Quantity,2
CA-2022-151799,Ben Ferrer,Home Office,12/14/2022,Massachusetts,01841,Office Supplies,12/18/2022,4,Sales,116.84
CA-2022-151799,Ben Ferrer,Home Office,12/14/2022,Massachusetts,01841,Office Supplies,12/18/2022,4,Quantity,10
CA-2022-151799,Ben Ferrer,Home Office,12/14/2022,Massachusetts,01841,Technology,12/18/2022,4,Sales,1199.98
CA-2022-151799,Ben Ferrer,Home Office,12/14/2022,Massachusetts,01841,Technology,12/18/2022,4,Quantity,2
CA-2022-169859,Mike Pelletier,Home Office,12/14/2022,California,92024,Furniture,12/18/2022,4,Sales,26.25
CA-2022-169859,Mike Pelletier,Home Office,12/14/2022,California,92024,Furniture,12/18/2022,4,Quantity,3
CA-2022-169859,Mike Pelletier,Home Office,12/14/2022,California,92024,Office Supplies,12/18/2022,4,Sales,108.66
CA-2022-169859,Mike Pelletier,Home Office,12/14/2022,California,92024,Office Supplies,12/18/2022,4,Quantity,19
US-2022-113992,Lena Creighton,Consumer,12/14/2022,Texas,75023,Furniture,12/19/2022,5,Sales,974.988
US-2022-113992,Lena Creighton,Consumer,12/14/2022,Texas,75023,Furniture,12/19/2022,5,Quantity,4
CA-2022-107986,Mitch Webber,Consumer,12/13/2022,Washington,98103,Office Supplies,12/13/2022,0,Sales,31.44
CA-2022-107986,Mitch Webber,Consumer,12/13/2022,Washington,98103,Office Supplies,12/13/2022,0,Quantity,3
CA-2022-122770,Emily Phan,Consumer,12/13/2022,California,94122,Furniture,12/18/2022,5,Sales,201.04
CA-2022-122770,Emily Phan,Consumer,12/13/2022,California,94122,Furniture,12/18/2022,5,Quantity,8
CA-2022-122770,Emily Phan,Consumer,12/13/2022,California,94122,Office Supplies,12/18/2022,5,Sales,60.48
CA-2022-122770,Emily Phan,Consumer,12/13/2022,California,94122,Office Supplies,12/18/2022,5,Quantity,11
CA-2022-135377,Bart Pistole,Corporate,12/13/2022,New York,10024,Furniture,12/18/2022,5,Sales,287.976
CA-2022-135377,Bart Pistole,Corporate,12/13/2022,New York,10024,Furniture,12/18/2022,5,Quantity,3
CA-2022-100230,Allen Armold,Consumer,12/11/2022,New York,10035,Office Supplies,12/15/2022,4,Sales,32.892
CA-2022-100230,Allen Armold,Consumer,12/11/2022,New York,10035,Office Supplies,12/15/2022,4,Quantity,4
CA-2022-100230,Allen Armold,Consumer,12/11/2022,New York,10035,Technology,12/15/2022,4,Sales,116.98
CA-2022-100230,Allen Armold,Consumer,12/11/2022,New York,10035,Technology,12/15/2022,4,Quantity,2
CA-2022-101798,Mike Vittorini,Consumer,12/11/2022,New York,10009,Office Supplies,12/15/2022,4,Sales,23.36
CA-2022-101798,Mike Vittorini,Consumer,12/11/2022,New York,10009,Office Supplies,12/15/2022,4,Quantity,4
CA-2022-101798,Mike Vittorini,Consumer,12/11/2022,New York,10009,Technology,12/15/2022,4,Sales,39.98
CA-2022-101798,Mike Vittorini,Consumer,12/11/2022,New York,10009,Technology,12/15/2022,4,Quantity,2
CA-2022-129581,Katherine Nockton,Corporate,12/11/2022,Massachusetts,02740,Technology,12/18/2022,7,Sales,128.85
CA-2022-129581,Katherine Nockton,Corporate,12/11/2022,Massachusetts,02740,Technology,12/18/2022,7,Quantity,3
CA-2022-142776,Roy Skaria,Home Office,12/11/2022,Iowa,52601,Office Supplies,12/14/2022,3,Sales,12.68
CA-2022-142776,Roy Skaria,Home Office,12/11/2022,Iowa,52601,Office Supplies,12/14/2022,3,Quantity,4
CA-2022-149706,Alejandro Savely,Corporate,12/11/2022,Illinois,60067,Technology,12/12/2022,1,Sales,116.312
CA-2022-149706,Alejandro Savely,Corporate,12/11/2022,Illinois,60067,Technology,12/12/2022,1,Quantity,7
CA-2022-153871,Richard Bierner,Consumer,12/11/2022,New Jersey,07060,Office Supplies,12/17/2022,6,Sales,798.93
CA-2022-153871,Richard Bierner,Consumer,12/11/2022,New Jersey,07060,Office Supplies,12/17/2022,6,Quantity,14
CA-2022-162565,Ralph Ritter,Consumer,12/11/2022,Illinois,60505,Furniture,12/11/2022,0,Sales,598.184
CA-2022-162565,Ralph Ritter,Consumer,12/11/2022,Illinois,60505,Furniture,12/11/2022,0,Quantity,3
CA-2022-162565,Ralph Ritter,Consumer,12/11/2022,Illinois,60505,Office Supplies,12/11/2022,0,Sales,10.368
CA-2022-162565,Ralph Ritter,Consumer,12/11/2022,Illinois,60505,Office Supplies,12/11/2022,0,Quantity,2
CA-2022-165099,Dennis Kane,Consumer,12/11/2022,Texas,79605,Office Supplies,12/13/2022,2,Sales,1.392
CA-2022-165099,Dennis Kane,Consumer,12/11/2022,Texas,79605,Office Supplies,12/13/2022,2,Quantity,2
CA-2022-168389,Darrin Van Huff,Corporate,12/11/2022,Florida,32216,Furniture,12/17/2022,6,Sales,786.659
CA-2022-168389,Darrin Van Huff,Corporate,12/11/2022,Florida,32216,Furniture,12/17/2022,6,Quantity,7
CA-2022-168389,Darrin Van Huff,Corporate,12/11/2022,Florida,32216,Office Supplies,12/17/2022,6,Sales,13.584
CA-2022-168389,Darrin Van Huff,Corporate,12/11/2022,Florida,32216,Office Supplies,12/17/2022,6,Quantity,1
CA-2022-168389,Darrin Van Huff,Corporate,12/11/2022,Florida,32216,Technology,12/17/2022,6,Sales,73.568
CA-2022-168389,Darrin Van Huff,Corporate,12/11/2022,Florida,32216,Technology,12/17/2022,6,Quantity,4
US-2022-125213,Nona Balk,Corporate,12/11/2022,New Jersey,07501,Office Supplies,12/13/2022,2,Sales,6.54
US-2022-125213,Nona Balk,Corporate,12/11/2022,New Jersey,07501,Office Supplies,12/13/2022,2,Quantity,3
US-2022-160759,Arianne Irving,Consumer,12/11/2022,Pennsylvania,19120,Furniture,12/17/2022,6,Sales,63.686
US-2022-160759,Arianne Irving,Consumer,12/11/2022,Pennsylvania,19120,Furniture,12/17/2022,6,Quantity,1
CA-2022-107748,Alex Grayson,Consumer,12/10/2022,California,95207,Office Supplies,12/12/2022,2,Sales,12.96
CA-2022-107748,Alex Grayson,Consumer,12/10/2022,California,95207,Office Supplies,12/12/2022,2,Quantity,2
CA-2022-107748,Alex Grayson,Consumer,12/10/2022,California,95207,Technology,12/12/2022,2,Sales,95.84
CA-2022-107748,Alex Grayson,Consumer,12/10/2022,California,95207,Technology,12/12/2022,2,Quantity,4
CA-2022-108294,Lindsay Shagiari,Home Office,12/10/2022,Nebraska,68104,Office Supplies,12/10/2022,0,Sales,34.5
CA-2022-108294,Lindsay Shagiari,Home Office,12/10/2022,Nebraska,68104,Office Supplies,12/10/2022,0,Quantity,3
CA-2022-143798,Anthony Witt,Consumer,12/10/2022,Pennsylvania,19140,Furniture,12/12/2022,2,Sales,310.88
CA-2022-143798,Anthony Witt,Consumer,12/10/2022,Pennsylvania,19140,Furniture,12/12/2022,2,Quantity,2
CA-2022-143798,Anthony Witt,Consumer,12/10/2022,Pennsylvania,19140,Office Supplies,12/12/2022,2,Sales,10.368
CA-2022-143798,Anthony Witt,Consumer,12/10/2022,Pennsylvania,19140,Office Supplies,12/12/2022,2,Quantity,2
CA-2022-148446,Michael Chen,Consumer,12/10/2022,Nevada,89031,Furniture,12/14/2022,4,Sales,1669.6
CA-2022-148446,Michael Chen,Consumer,12/10/2022,Nevada,89031,Furniture,12/14/2022,4,Quantity,4
CA-2022-148922,Stephanie Ulpright,Home Office,12/10/2022,Mississippi,39212,Office Supplies,12/15/2022,5,Sales,45.84
CA-2022-148922,Stephanie Ulpright,Home Office,12/10/2022,Mississippi,39212,Office Supplies,12/15/2022,5,Quantity,8
CA-2022-148922,Stephanie Ulpright,Home Office,12/10/2022,Mississippi,39212,Technology,12/15/2022,5,Sales,638.94
CA-2022-148922,Stephanie Ulpright,Home Office,12/10/2022,Mississippi,39212,Technology,12/15/2022,5,Quantity,6
CA-2022-152695,Chris Cortes,Consumer,12/10/2022,Connecticut,06824,Office Supplies,12/10/2022,0,Sales,437.65
CA-2022-152695,Chris Cortes,Consumer,12/10/2022,Connecticut,06824,Office Supplies,12/10/2022,0,Quantity,10
CA-2022-157651,Helen Andreada,Consumer,12/10/2022,Pennsylvania,19120,Technology,12/14/2022,4,Sales,14.2
CA-2022-157651,Helen Andreada,Consumer,12/10/2022,Pennsylvania,19120,Technology,12/14/2022,4,Quantity,1
CA-2022-158967,Brian Thompson,Consumer,12/10/2022,Florida,33311,Furniture,12/12/2022,2,Sales,19.104
CA-2022-158967,Brian Thompson,Consumer,12/10/2022,Florida,33311,Furniture,12/12/2022,2,Quantity,3
CA-2022-167150,Ben Peterman,Corporate,12/10/2022,California,92037,Office Supplies,12/17/2022,7,Sales,85.504
CA-2022-167150,Ben Peterman,Corporate,12/10/2022,California,92037,Office Supplies,12/17/2022,7,Quantity,6
US-2022-110149,William Brown,Consumer,12/10/2022,Pennsylvania,19143,Furniture,12/13/2022,3,Sales,87.92
US-2022-110149,William Brown,Consumer,12/10/2022,Pennsylvania,19143,Furniture,12/13/2022,3,Quantity,5
US-2022-110149,William Brown,Consumer,12/10/2022,Pennsylvania,19143,Office Supplies,12/13/2022,3,Sales,3.273
US-2022-110149,William Brown,Consumer,12/10/2022,Pennsylvania,19143,Office Supplies,12/13/2022,3,Quantity,1
US-2022-135503,Justin Ellison,Corporate,12/10/2022,South Carolina,29406,Furniture,12/15/2022,5,Sales,14.76
US-2022-135503,Justin Ellison,Corporate,12/10/2022,South Carolina,29406,Furniture,12/15/2022,5,Quantity,2
US-2022-140907,Ben Peterman,Corporate,12/10/2022,Washington,98103,Office Supplies,12/12/2022,2,Sales,343.14
US-2022-140907,Ben Peterman,Corporate,12/10/2022,Washington,98103,Office Supplies,12/12/2022,2,Quantity,8
US-2022-140907,Ben Peterman,Corporate,12/10/2022,Washington,98103,Technology,12/12/2022,2,Sales,49.08
US-2022-140907,Ben Peterman,Corporate,12/10/2022,Washington,98103,Technology,12/12/2022,2,Quantity,3
CA-2022-102407,Alyssa Tate,Home Office,12/9/2022,California,90004,Furniture,12/13/2022,4,Sales,896.328
CA-2022-102407,Alyssa Tate,Home Office,12/9/2022,California,90004,Furniture,12/13/2022,4,Quantity,9
CA-2022-102407,Alyssa Tate,Home Office,12/9/2022,California,90004,Office Supplies,12/13/2022,4,Sales,200.16
CA-2022-102407,Alyssa Tate,Home Office,12/9/2022,California,90004,Office Supplies,12/13/2022,4,Quantity,3
CA-2022-102659,Luke Weiss,Consumer,12/9/2022,Michigan,49505,Office Supplies,12/15/2022,6,Sales,54.9
CA-2022-102659,Luke Weiss,Consumer,12/9/2022,Michigan,49505,Office Supplies,12/15/2022,6,Quantity,5
CA-2022-108329,Laurel Elliston,Consumer,12/9/2022,California,90604,Technology,12/14/2022,5,Sales,444.768
CA-2022-108329,Laurel Elliston,Consumer,12/9/2022,California,90604,Technology,12/14/2022,5,Quantity,4
CA-2022-109715,Angele Hood,Consumer,12/9/2022,Illinois,60623,Office Supplies,12/14/2022,5,Sales,15.984
CA-2022-109715,Angele Hood,Consumer,12/9/2022,Illinois,60623,Office Supplies,12/14/2022,5,Quantity,2
CA-2022-109960,Dean Braden,Consumer,12/9/2022,Michigan,48234,Office Supplies,12/11/2022,2,Sales,83.36
CA-2022-109960,Dean Braden,Consumer,12/9/2022,Michigan,48234,Office Supplies,12/11/2022,2,Quantity,12
CA-2022-109960,Dean Braden,Consumer,12/9/2022,Michigan,48234,Technology,12/11/2022,2,Sales,104.88
CA-2022-109960,Dean Braden,Consumer,12/9/2022,Michigan,48234,Technology,12/11/2022,2,Quantity,6
CA-2022-129833,Herbert Flentye,Consumer,12/9/2022,Indiana,46203,Office Supplies,12/15/2022,6,Sales,43.85
CA-2022-129833,Herbert Flentye,Consumer,12/9/2022,Indiana,46203,Office Supplies,12/15/2022,6,Quantity,10
CA-2022-139199,Damala Kotsonis,Corporate,12/9/2022,Michigan,48234,Furniture,12/13/2022,4,Sales,872.94
CA-2022-139199,Damala Kotsonis,Corporate,12/9/2022,Michigan,48234,Furniture,12/13/2022,4,Quantity,3
CA-2022-139199,Damala Kotsonis,Corporate,12/9/2022,Michigan,48234,Office Supplies,12/13/2022,4,Sales,54.5
CA-2022-139199,Damala Kotsonis,Corporate,12/9/2022,Michigan,48234,Office Supplies,12/13/2022,4,Quantity,4
CA-2022-139402,Nick Crebassa,Corporate,12/9/2022,Arizona,85023,Office Supplies,12/13/2022,4,Sales,432.405
CA-2022-139402,Nick Crebassa,Corporate,12/9/2022,Arizona,85023,Office Supplies,12/13/2022,4,Quantity,8
CA-2022-141201,Daniel Byrd,Home Office,12/9/2022,California,93905,Furniture,12/11/2022,2,Sales,148.257
CA-2022-141201,Daniel Byrd,Home Office,12/9/2022,California,93905,Furniture,12/11/2022,2,Quantity,3
CA-2022-148012,Kalyca Meade,Corporate,12/9/2022,Pennsylvania,19143,Office Supplies,12/15/2022,6,Sales,2.624
CA-2022-148012,Kalyca Meade,Corporate,12/9/2022,Pennsylvania,19143,Office Supplies,12/15/2022,6,Quantity,1
US-2022-103814,Lena Hernandez,Consumer,12/9/2022,Illinois,60068,Office Supplies,12/16/2022,7,Sales,143.856
US-2022-103814,Lena Hernandez,Consumer,12/9/2022,Illinois,60068,Office Supplies,12/16/2022,7,Quantity,9
US-2022-118038,Ken Brennan,Corporate,12/9/2022,Texas,77041,Furniture,12/11/2022,2,Sales,9.708
US-2022-118038,Ken Brennan,Corporate,12/9/2022,Texas,77041,Furniture,12/11/2022,2,Quantity,3
US-2022-118038,Ken Brennan,Corporate,12/9/2022,Texas,77041,Office Supplies,12/11/2022,2,Sales,28.488
US-2022-118038,Ken Brennan,Corporate,12/9/2022,Texas,77041,Office Supplies,12/11/2022,2,Quantity,6
US-2022-132927,Roger Demir,Consumer,12/9/2022,Pennsylvania,19134,Office Supplies,12/15/2022,6,Sales,11.088
US-2022-132927,Roger Demir,Consumer,12/9/2022,Pennsylvania,19134,Office Supplies,12/15/2022,6,Quantity,7
US-2022-145366,Christine Abelman,Corporate,12/9/2022,Ohio,45231,Office Supplies,12/13/2022,4,Sales,94.784
US-2022-145366,Christine Abelman,Corporate,12/9/2022,Ohio,45231,Office Supplies,12/13/2022,4,Quantity,4
US-2022-167920,John Lee,Consumer,12/9/2022,Kentucky,40475,Office Supplies,12/12/2022,3,Sales,281.08
US-2022-167920,John Lee,Consumer,12/9/2022,Kentucky,40475,Office Supplies,12/12/2022,3,Quantity,14
US-2022-167920,John Lee,Consumer,12/9/2022,Kentucky,40475,Technology,12/12/2022,3,Sales,1546.43
US-2022-167920,John Lee,Consumer,12/9/2022,Kentucky,40475,Technology,12/12/2022,3,Quantity,7
CA-2022-108854,Denise Monton,Corporate,12/8/2022,California,94109,Office Supplies,12/14/2022,6,Sales,243.584
CA-2022-108854,Denise Monton,Corporate,12/8/2022,California,94109,Office Supplies,12/14/2022,6,Quantity,9
CA-2022-117324,Jeremy Pistek,Consumer,12/8/2022,Wisconsin,53711,Furniture,12/13/2022,5,Sales,459.92
CA-2022-117324,Jeremy Pistek,Consumer,12/8/2022,Wisconsin,53711,Furniture,12/13/2022,5,Quantity,4
CA-2022-117324,Jeremy Pistek,Consumer,12/8/2022,Wisconsin,53711,Office Supplies,12/13/2022,5,Sales,1178.33
CA-2022-117324,Jeremy Pistek,Consumer,12/8/2022,Wisconsin,53711,Office Supplies,12/13/2022,5,Quantity,9
CA-2022-117324,Jeremy Pistek,Consumer,12/8/2022,Wisconsin,53711,Technology,12/13/2022,5,Sales,178.11
CA-2022-117324,Jeremy Pistek,Consumer,12/8/2022,Wisconsin,53711,Technology,12/13/2022,5,Quantity,3
CA-2022-117457,Keith Herrera,Consumer,12/8/2022,California,94110,Furniture,12/12/2022,4,Sales,2454.421
CA-2022-117457,Keith Herrera,Consumer,12/8/2022,California,94110,Furniture,12/12/2022,4,Quantity,22
CA-2022-117457,Keith Herrera,Consumer,12/8/2022,California,94110,Office Supplies,12/12/2022,4,Sales,121.16
CA-2022-117457,Keith Herrera,Consumer,12/8/2022,California,94110,Office Supplies,12/12/2022,4,Quantity,16
CA-2022-117457,Keith Herrera,Consumer,12/8/2022,California,94110,Technology,12/12/2022,4,Sales,1379.926
CA-2022-117457,Keith Herrera,Consumer,12/8/2022,California,94110,Technology,12/12/2022,4,Quantity,8
CA-2022-117926,Alan Schoenberger,Corporate,12/8/2022,California,94109,Office Supplies,12/12/2022,4,Sales,69.48
CA-2022-117926,Alan Schoenberger,Corporate,12/8/2022,California,94109,Office Supplies,12/12/2022,4,Quantity,1
CA-2022-145226,Delfina Latchford,Consumer,12/8/2022,New York,10035,Furniture,12/10/2022,2,Sales,109.48
